in	-	-
unsaubereren	-	-
Wohnungen	-	-
wohnen	-	-
,	-	-
da	-	-
sie	-	-
entweder	-	-
faul	-	-
sind	-	-
,	U:PUNCT	
oder	-	-
sie	U:PRON	
wissen	R:WO	einfach nicht wissen
einfach	R:WO	einfach nicht wissen
nicht	R:WO	einfach nicht wissen
,	-	-
wie	-	-
man	-	-
putzt	-	-
.	-	-
		
Es	-	-
gibt	-	-
eine	-	-
gesellschaftliche	-	-
Annehmung	R:SPELL	Annahme
,	-	-
dass	-	-
man	-	-
alles	-	-
in	-	-
der	-	-
wirklichen	-	-
Welt	-	-
lernt	-	-
,	-	-
sofort	-	-
wenn	M:PUNCT	,
man	-	-
vom	R:ADP	aus
Heim	M:DET	dem
auszieht	-	-
.	-	-
		
Das	-	-
stimmt	-	-
natürlich	-	-
nicht	-	-
.	-	-
		
Solche	-	-
Sachen	-	-
lernt	-	-
man	-	-
in	-	-
verschiedenen	-	-
Lebenswelten	-	-
und	-	-
wenn	-	-
man	-	-
sich	-	-
auf	-	-
Raumplanung	-	-
oder	-	-
auf	-	-
Chemie	-	-
konzentrieren	-	-
muss	-	-
,	-	-
lernt	-	-
man	-	-
in	-	-
verschiedenen	-	-
Tempos	-	-
.	-	-
		
Es	-	-
ist	-	-
aber	-	-
wahr	-	-
,	-	-
dass	-	-
es	-	-
heutzutage	-	-
neue	-	-
Studiengänge	-	-
gibt	-	-
,	-	-
die	-	-
man	-	-
als	-	-
"	-	-
sinnloss	R:SPELL	sinnlos
"	-	-
ansehen	-	-
könnte	-	-
.	-	-
		
Zum	-	-
Beispiel	-	-
,	U:PUNCT	
gibt	-	-
es	-	-
nun	-	-
an	-	-
einer	-	-
englischen	-	-
Universität	-	-
einen	-	-
Bachelor	-	-
,	-	-
wo	-	-
man	-	-
lernt	-	-
wie	M:PUNCT	,
Feuerwerken	R:NOUN:FORM	Feuerwerk
hergestellt	-	-
werden	R:AUX:FORM	wird
-	-	-
eine	-	-
Mischung	-	-
von	R:ADP	aus
Ingenieurwissenschaft	R:SPELL	Ingenieurswissenschaft
und	-	-
Chemie	-	-
,	U:PUNCT	
vielleicht	-	-
.	-	-
		
Können	-	-
solche	-	-
Universitätsabschlüsse	-	-
Studenten	-	-
auf	-	-
die	-	-
wirkliche	-	-
Welt	-	-
vorbereiten	-	-
?	-	-
		
Wenn	-	-
man	-	-
sich	U:PRON	
in	U:ADP	
solchen	R:DET:FORM	solche
Kursen	R:NOUN:FORM	Kurse
belegt	-	-
,	-	-
lernt	-	-
man	-	-
wie	M:PUNCT	,
eine	-	-
Waschmachine	R:SPELL	Waschmaschine
repariert	-	-
werden	-	-
kann	-	-
?	-	-
		
Nein	-	-
,	-	-
das	-	-
ist	-	-
nicht	U:PART	
ein	R:DET	kein
Teil	-	-
des	-	-
Kurses	-	-
aber	M:PUNCT	,
so	-	-
ist	-	-
es	-	-
auch	-	-
nicht	-	-
,	-	-
wenn	-	-
man	-	-
eine	R:DET:FORM	ein
Praktikum	-	-
als	-	-
Verkaufsmann	R:SPELL	Verkäufer
macht	-	-
.	-	-
		
Was	-	-
aber	-	-
vielleicht	-	-
verständlich	-	-
ist	-	-
,	-	-
kann	-	-
man	-	-
behaupten	-	-
,	-	-
wenn	-	-
die	-	-
StudentInnen	-	-
mit	-	-
21	-	-
,	U:PUNCT	
oder	-	-
manchmal	-	-
älter	-	-
,	-	-
absolvieren	M:OTHER	das Studium
und	-	-
danach	-	-
in	-	-
die	-	-
wirkliche	-	-
Welt	-	-
rausgehen	-	-
,	-	-
nur	-	-
herauszufinden	M:SCONJ	um
,	-	-
dass	-	-
sie	-	-
kein	-	-
Verständnis	-	-
von	-	-
echten	R:ADJ:FORM	echtem
Geld	-	-
haben	-	-
.	-	-
		
In	-	-
England	-	-
löhnt	R:MORPH	lohnt
es	-	-
sich	-	-
ein	M:PUNCT	,
StudentIn	R:NOUN	Student
zu	-	-
sein	-	-
,	-	-
da	-	-
man	-	-
fast	-	-
immer	-	-
ein	R:DET:FORM	einen
Rabatt	-	-
bekommt	-	-
.	-	-
		
Man	-	-
zieht	-	-
vom	R:ADP	aus
Heim	M:DET	dem
raus	-	-
und	-	-
alles	-	-
scheint	-	-
in	-	-
Ordnung	-	-
zu	-	-
sein	-	-
,	-	-
da	-	-
alles	-	-
so	-	-
billig	-	-
ist	-	-
.	-	-
		
Als	-	-
AbsolventIn	-	-
ist	R:AUX	wird
der	-	-
Studentenausweis	-	-
weg	R:ORTH	weggezogen
gezogen	R:ORTH	weggezogen
und	-	-
man	-	-
muss	-	-
sich	-	-
daran	-	-
gewöhnen	-	-
,	-	-
ihr	R:DET	sein
Bier	-	-
und	-	-
Pommes	M:DET	seine
nicht	-	-
mehr	-	-
preiswert	-	-
zu	-	-
bekommen	-	-
.	-	-
		
Vorher	-	-
wurde	-	-
es	-	-
erwähnt	-	-
wie	M:PUNCT	,
fast	-	-
jeder	-	-
heutzutage	-	-
in	-	-
die	-	-
Universität	-	-
geht	-	-
,	-	-
deswegen	-	-
könnte	-	-
man	-	-
vielleicht	-	-
streiten	M:ADV	darüber
,	-	-
dass	-	-
heutige	-	-
Universitätsabschlüsse	-	-
von	M:ADP	als
geringem	-	-
Wert	-	-
angesehen	-	-
werden	-	-
,	-	-
nicht	-	-
weil	-	-
die	-	-
AbsolventInnen	-	-
sich	-	-
für	-	-
nicht	U:PART	
praxisorientierte	R:ADJ	nicht-praxisorientierte
Studiengänge	-	-
entschieden	-	-
haben	-	-
,	-	-
sondern	-	-
die	M:SCONJ	weil
Konkurrenz	-	-
zu	-	-
hoch	-	-
ist	-	-
und	-	-
um	-	-
ein	R:DET:FORM	einen
Job	-	-
zu	-	-
bekommen	-	-
und	-	-
in	-	-
der	-	-
wirklichen	-	-
Welt	-	-
zu	-	-
überleben	-	-
,	-	-
muss	-	-
man	-	-
tolle	-	-
Noten	-	-
haben	-	-
oder	-	-
während	-	-
eines	-	-
Bewerbergesprächs	-	-
einfach	-	-
glänzen	-	-
zu	U:PART	
können	-	-
.	-	-
		
Der	R:DET:FORM	Die
Tatsache	-	-
,	-	-
dass	-	-
manche	-	-
Studiengänge	-	-
Studenten	-	-
nicht	-	-
auf	-	-
die	-	-
"	-	-
wirkliche	-	-
Welt	-	-
"	-	-
vorbereiten	-	-
,	-	-
heißt	-	-
nicht	-	-
,	-	-
dass	-	-
die	-	-
von	-	-
geringem	-	-
Wert	-	-
sind	-	-
.	-	-
		
Es	-	-
gibt	-	-
einen	-	-
Unterschied	-	-
zwischen	-	-
akademischer-	R:OTHER	akademischem
und	-	-
alltags-	R:OTHER	Alltagswissen
Wissen	R:OTHER	Alltagswissen
und	-	-
es	-	-
kommt	-	-
einfach	-	-
darauf	-	-
an	-	-
,	-	-
wie	-	-
schnell	-	-
man	-	-
solche	-	-
Sachen	-	-
lernt	-	-
.	-	-
		
Im	-	-
Laufe	-	-
des	-	-
letzten	-	-
Jahrhunderts	-	-
hat	R:AUX:FORM	haben
die	M:PRON	sich
Rolle	-	-
und	-	-
der	R:DET:FORM	die
Perspektiv	R:SPELL	Perspektive
der	-	-
Gesellschaft	-	-
von	-	-
Frauen	-	-
grundsätzlich	-	-
verändert	-	-
.	-	-
		
Die	-	-
feministische	-	-
Bewegung	-	-
trägt	-	-
viel	-	-
die	U:DET	
Verantwortung	-	-
dafür	R:OTHER	dabei ,
aber	-	-
während	-	-
dieser	-	-
sturmigen	R:SPELL	stürmischen
Zeit	-	-
verletzt	-	-
die	-	-
Feministen	R:NOUN	Feministin
den	-	-
Ruf	-	-
der	-	-
Frau	-	-
?	-	-
		
Ohne	-	-
Zweifel	-	-
war	-	-
dieser	-	-
Prozess	-	-
notwendig	-	-
,	-	-
um	-	-
das	-	-
Gleichgewicht	-	-
der	-	-
Rechte	-	-
zu	-	-
etablieren	-	-
und	-	-
das	-	-
damals	-	-
oft	-	-
unterdruckte	R:SPELL	unterdrückte
Geschlecht	-	-
besser	-	-
zu	-	-
vertreten	-	-
aber	M:PUNCT	,
gleichzeitig	-	-
schuf	-	-
er	-	-
sowohl	-	-
weiterer	R:ADJ:FORM	weiteren
Drücke	R:NOUN:FORM	Druck
auf	-	-
die	-	-
Frau	-	-
als	-	-
auch	-	-
fast	-	-
ein	-	-
Taboo	R:SPELL	Tabu
rund	R:OTHER	um
die	-	-
positive	-	-
mütterliche	-	-
Rolle	-	-
.	-	-
		
Einigermaßen	R:OTHER	Er
hat	-	-
der	U:DET	
den	-	-
Interessen	-	-
der	-	-
Frauen	-	-
mehr	M:ADV	etwas
geschadet	-	-
als	-	-
genützt	-	-
,	-	-
weil	-	-
eine	-	-
kleine	-	-
Minderheit	-	-
den	-	-
Ruf	-	-
der	-	-
Frauen	-	-
diktiert	-	-
und	-	-
deswegen	-	-
ihre	-	-
eigenen	-	-
Interessen	-	-
statt	-	-
derjenigen	R:PRON	diejenigen
des	-	-
ganzen	-	-
Geschlechts	-	-
eingesetzt	-	-
hat	-	-
.	-	-
		
Jeder	-	-
weiß	-	-
,	-	-
dass	-	-
derjenige	-	-
,	-	-
der	-	-
am	-	-
lautesten	-	-
schreit	-	-
,	-	-
zwangsläufig	-	-
am	-	-
meisten	-	-
gehört	-	-
wird	-	-
und	-	-
im	-	-
Zusammenhang	-	-
der	M:ADP	mit
feministischen	-	-
Bewegung	-	-
stellten	-	-
die	-	-
oft	-	-
gewaltsamen	-	-
Taten	-	-
einer	-	-
verhältnismäßig	-	-
kleinen	-	-
Gruppe	-	-
eine	R:DET:FORM	ein
starke	R:ADJ:FORM	starkes
Bild	-	-
"	-	-
des	-	-
schöneren	-	-
Geschlechts	-	-
"	-	-
dar	-	-
.	-	-
		
Beispielsweise	-	-
ist	-	-
eine	R:PRON:FORM	eines
der	-	-
Hauptprinzipien	-	-
der	-	-
feministischen	-	-
Ideologie	-	-
eine	R:DET:FORM	ein
Hasse	R:NOUN:FORM	Hass
der	-	-
Männer	-	-
und	-	-
ein	-	-
von	-	-
dieser	-	-
Denkweise	-	-
entwickelter	-	-
geförderter	-	-
Lesbianismus	-	-
.	-	-
		
Obwohl	-	-
man	-	-
nie	-	-
sagen	-	-
könnte	-	-
,	-	-
dass	-	-
die	-	-
durchschnittliche	-	-
Frau	-	-
an	-	-
diesen	R:DET:FORM	diese
Ideen	-	-
glaubt	-	-
,	-	-
sieht	-	-
man	-	-
Frauen	-	-
,	-	-
die	-	-
an	U:ADP	
diesem	-	-
Lebensstil	-	-
gehören	R:VERB	angehören
,	U:PUNCT	
ziemlich	-	-
oft	-	-
in	-	-
den	-	-
Medien	-	-
,	-	-
weil	-	-
man	-	-
über	-	-
Extremisten	-	-
bessere	-	-
Schlagzeilen	-	-
schreiben	-	-
kann	-	-
.	-	-
		
In	-	-
der	-	-
Gesellschaft	-	-
mangelt	-	-
es	-	-
sich	U:PRON	
immer	-	-
mehr	-	-
an	-	-
Verständnis	-	-
und	-	-
diese	-	-
Darstellungen	-	-
der	-	-
Medien	-	-
tragen	-	-
zu	-	-
begründeten	-	-
Vorurteilen	-	-
.	-	-
		
Mit	-	-
dem	-	-
Feminismus	-	-
endete	-	-
der	R:DET:FORM	das
Zeitsalter	R:SPELL	Zeitalter
der	-	-
Höflichkeit	-	-
und	-	-
wurde	R:WO	er wurde
er	R:WO	er wurde
mit	R:ADP	durch
einer	R:MORPH	eine
wie	-	-
nie	-	-
vorher	R:ADV	zuvor
intensiven	R:ADJ:FORM	intensivere
Kultur	-	-
von	-	-
Konkurrenz	-	-
und	-	-
Erbarmunglosigkeit	R:SPELL	Erbarmungslosigkeit
ersetzt	-	-
.	-	-
		
Je	-	-
mehr	-	-
man	-	-
mit	-	-
der	-	-
alten	-	-
Lebensweise	-	-
von	-	-
Ritterlichkeit	-	-
und	-	-
einer	-	-
hohen	-	-
Wertschätzung	-	-
der	-	-
Familie	-	-
bricht	-	-
,	-	-
desto	-	-
stärker	-	-
und	-	-
zerstörender	-	-
wird	-	-
der	-	-
Materialismus	-	-
und	-	-
auch	-	-
der	-	-
Existentialismus	-	-
,	-	-
denn	-	-
immer	-	-
mehr	-	-
Männer	-	-
sowie	-	-
Frauen	-	-
existieren	-	-
einfach	-	-
,	-	-
um	-	-
auf	U:ADP	
die	-	-
Ränger	R:SPELL	Ränge
in	-	-
der	-	-
Arbeitswelt	-	-
zu	-	-
steigern	-	-
und	-	-
sie	-	-
streben	-	-
mit	-	-
ganzen	R:ADJ:FORM	ganzer
Seele	-	-
,	M:ADV	danach
mehr	-	-
Geld	-	-
zu	-	-
verdienen	-	-
ohne	M:PUNCT	,
Rücksicht	-	-
auf	-	-
die	-	-
potenziell	-	-
vernachläßigten	R:SPELL	vernachlässigten
Kinder	-	-
.	-	-
		
Auf	-	-
der	-	-
anderen	-	-
Seite	-	-
von	R:OTHER	der
Heldinnen	-	-
wie	-	-
Emilia	-	-
Pankhurst	-	-
bis	-	-
Margaret	-	-
Thatcher	-	-
und	-	-
jetzt	-	-
in	-	-
Deutschland	-	-
Angela	-	-
Merkel	-	-
kann	-	-
man	-	-
die	-	-
Entwicklung	-	-
und	-	-
die	-	-
positiven	-	-
Folgen	-	-
in	-	-
Verbindung	-	-
mit	-	-
den	-	-
Rechten	-	-
der	-	-
Frauen	-	-
klar	-	-
beobachten	-	-
.	-	-
		
Im	-	-
Vordergrund	-	-
dieses	-	-
lang	-	-
dauernden	R:ADJ	andauernden
Kampfes	-	-
für	-	-
Gleichheit	-	-
steht	-	-
als	-	-
Lichtturm	-	-
die	-	-
Anerkennung	-	-
des	-	-
Wahlrechts	-	-
,	-	-
was	-	-
jetzt	-	-
zweifellos	-	-
etwas	-	-
Unantastbares	-	-
ist	-	-
.	-	-
		
Feminismus	-	-
wirkte	-	-
stark	-	-
auf	-	-
eine	-	-
individuelle	-	-
Ebene	-	-
,	-	-
da	-	-
jede	-	-
Frau	-	-
heutzutage	-	-
fast	-	-
überall	-	-
die	-	-
gleiche	-	-
Behandlung	-	-
und	-	-
Lohn	M:OTHER	den gleichen
im	R:ADP	am
Arbeitsplatz	-	-
als	R:ADP	wie
ein	-	-
Mann	-	-
genießt	-	-
.	-	-
		
Was	-	-
früher	-	-
nie	M:PRON	sich
vorgestellt	M:AUX	hätte
können	M:AUX	werden
hätte	U:AUX	
,	-	-
ist	-	-
ein	-	-
Teil	-	-
des	-	-
Alltagslebens	-	-
geworden	-	-
.	-	-
		
Zusammenfassend	-	-
wäre	-	-
es	-	-
ironisch	-	-
ganz	M:CONJ	und
gegen	-	-
den	-	-
Geist	-	-
der	-	-
Bewegung	-	-
,	-	-
wenn	-	-
eine	-	-
verallgemeinte	R:SPELL	verallgemeinerte
starke	-	-
Meinung	-	-
über	-	-
die	-	-
Interessen	-	-
der	-	-
Frauen	-	-
geäußert	-	-
werden	-	-
würde	-	-
.	-	-
		
Trotzdem	-	-
sind	-	-
von	-	-
mir	-	-
aus	-	-
die	-	-
individuellen	-	-
Rechte	-	-
der	-	-
Frauen	-	-
sowie	-	-
die	-	-
gesetzliche	-	-
Seite	-	-
des	-	-
Interesse	R:NOUN:FORM	Interesses
verbessert	-	-
worden	-	-
jedoch	M:PUNCT	,
schadet	-	-
insbesondere	-	-
der	-	-
Militärsflügel	R:SPELL	Militärflügel
der	-	-
feministischen	-	-
Bewegung	-	-
der	M:PUNCT	,
allgemeinen	-	-
Darstellung	-	-
und	-	-
den	-	-
breiteren	-	-
Interessen	-	-
der	-	-
Frauen	-	-
,	-	-
weil	-	-
die	-	-
Gesellschaft	-	-
die	-	-
Forderungen	-	-
der	-	-
Frauen	-	-
erkennen	R:VERB:FORM	erkennt
und	-	-
angenommen	-	-
hat	-	-
,	-	-
viele	-	-
Frauen	-	-
an	-	-
der	-	-
Macht	-	-
sind	-	-
und	-	-
weitere	-	-
Versuche	-	-
,	-	-
die	-	-
soziale	-	-
Struktur	-	-
durch	-	-
Gewalt	-	-
zu	-	-
verändern	-	-
,	-	-
negative	R:WO	scheinbar negative Folgen
Folgen	R:WO	scheinbar negative Folgen
scheinbar	R:WO	scheinbar negative Folgen
haben	-	-
.	-	-
		
In	-	-
die	R:DET:FORM	der
Welt	-	-
heutzutage	-	-
gibt	-	-
es	-	-
viele	-	-
verschiedene	-	-
Diplomsysteme	-	-
,	-	-
und	-	-
deswegen	-	-
,	M:OTHER	kommt es bei der Frage
ob	-	-
sie	-	-
praxisorientiert	-	-
sind	-	-
oder	-	-
nicht	-	-
,	-	-
kommt	U:VERB	
wirklich	-	-
darauf	-	-
an	-	-
,	-	-
in	-	-
welcher	R:DET:FORM	welchem
Land	-	-
man	-	-
studiert	-	-
.	-	-
		
Nehmen	-	-
wir	-	-
als	-	-
Beispiel	-	-
das	-	-
alte	-	-
Diplom-Magister	R:NOUN	Diplom-Magister-System
System	R:NOUN	Diplom-Magister-System
in	-	-
Deutschland	-	-
.	-	-
		
Im	-	-
Allgemein	R:MORPH	Allgemeinen
Studenten	R:WO	brauchen Studenten
brauchen	R:WO	brauchen Studenten
mindestens	-	-
fünf	-	-
Jahren	R:NOUN:FORM	Jahre
einen	M:SCONJ	um
Abschluss	-	-
zu	-	-
bekommen	-	-
,	-	-
obwohl	-	-
viele	-	-
sind	U:AUX	
noch	-	-
nach	-	-
acht	-	-
Jahren	-	-
an	-	-
der	-	-
Uni	-	-
.	M:AUX	sind
		
Das	-	-
System	-	-
bietet	-	-
komplett	R:ADJ:FORM	komplette
Fachfreiheit	-	-
und	-	-
Studenten	-	-
können	-	-
alles	-	-
,	-	-
was	-	-
ihr	-	-
Diplom	-	-
trifft	-	-
,	-	-
sich	U:PRON	
selbt	R:SPELL	selbst
entscheiden	-	-
.	-	-
		
Das	-	-
heißt	-	-
auch	-	-
wenn	M:PUNCT	,
ich	-	-
vielleicht	-	-
kein	R:DET:FORM	keine
Lust	-	-
mehr	-	-
hätte	-	-
,	-	-
dieses	-	-
Jahr	-	-
weiter	R:ORTH	weiterzustudieren
zu	R:ORTH	weiterzustudieren
studieren	R:ORTH	weiterzustudieren
,	-	-
könnte	-	-
ich	-	-
ganz	-	-
einfach	-	-
Module	-	-
bis	-	-
nächsten	R:ADJ:FORM	nächstes
Semester	-	-
verschieben	-	-
,	-	-
da	-	-
ich	-	-
gerne	-	-
intensiv	-	-
das	R:DET:FORM	die
Winterolympik	R:SPELL	Winterolympiade
gücken	R:SPELL	gucken
wurde	R:AUX:FORM	würde
.	-	-
		
Ein	-	-
solches	-	-
System	-	-
ist	-	-
meiner	-	-
Meinung	-	-
nach	-	-
überhaupt	-	-
nicht	-	-
für	-	-
Studenten	-	-
geeignet	-	-
.	-	-
		
Akademischerweise	R:SPELL	Akademisch
ist	-	-
es	-	-
perfekt	-	-
,	-	-
da	-	-
es	-	-
größe	R:MORPH	große
Möglichkeiten	-	-
für	-	-
Forschung	-	-
gibt	-	-
,	-	-
jedoch	-	-
für	-	-
diejenigen	-	-
die	M:PUNCT	,
rechtzeitig	-	-
in	-	-
der	R:DET:FORM	den
Arbeitsmarkt	-	-
kommen	-	-
wollen	-	-
,	U:PUNCT	
und	-	-
auch	-	-
darauf	-	-
vorbereitet	-	-
zu	U:PART	
sein	-	-
wollen	-	-
,	-	-
ist	-	-
es	-	-
schon	-	-
weit	-	-
von	-	-
perfekt	-	-
.	-	-
		
*	-	-
Eine	-	-
andere	-	-
Möglichkeit	-	-
ist	-	-
das	-	-
britische	-	-
System	-	-
,	-	-
das	-	-
Bachelor	R:OTHER	Bachelor-und-Master-System
und	R:OTHER	Bachelor-und-Master-System
Master	R:OTHER	Bachelor-und-Master-System
System	R:OTHER	Bachelor-und-Master-System
.	-	-
		
Im	-	-
Allgemein	R:MORPH	Allgemeinen
ist	-	-
es	-	-
viel	-	-
strenger	-	-
,	-	-
Anwesenheit	-	-
ist	-	-
Pflicht	-	-
,	-	-
und	-	-
obwohl	-	-
es	-	-
die	-	-
Möglichkeit	-	-
gibt	-	-
,	-	-
die	-	-
Diplomrichtung	-	-
und	-	-
Module	-	-
sich	U:PRON	
selbst	-	-
zu	-	-
entscheiden	-	-
,	-	-
es	R:WO	ist es
ist	R:WO	ist es
wahr	-	-
,	-	-
dass	-	-
es	-	-
viel	-	-
mehr	U:PRON	
begrenzt	R:MORPH	begrenzter
ist	-	-
.	-	-
		
Die	-	-
Frage	-	-
ist	-	-
,	-	-
ob	-	-
das	-	-
aber	-	-
ein	-	-
Problem	-	-
sei	-	-
?	-	-
		
Für	-	-
Akademiker	-	-
ist	-	-
es	-	-
bestimmt	-	-
ein	-	-
Problem	-	-
,	-	-
aber	-	-
dafür	-	-
gibt	-	-
es	-	-
nach	-	-
dem	-	-
Bachelor	-	-
,	R:WO	die Gelegenheit ,
die	R:WO	die Gelegenheit ,
Gelegenheit	R:WO	die Gelegenheit ,
Masters	R:NOUN:FORM	Master
oder	-	-
Doktor	-	-
zu	-	-
machen	-	-
.	-	-
		
Studenten	-	-
sind	-	-
beim	-	-
Bachelor	-	-
normalerweise	-	-
weniger	-	-
Jahren	R:NOUN:FORM	Jahre
unterwegs	-	-
-	-	-
der	-	-
Bachelor	-	-
dauert	-	-
im	-	-
Durschnitt	R:SPELL	Durchschnitt
drei	-	-
bis	-	-
vier	-	-
Jahren	R:NOUN:FORM	Jahre
und	-	-
anscheinend	-	-
lernen	-	-
sie	-	-
auch	-	-
genau	R:OTHER	genauso
soviel	R:PRON	viel
wie	-	-
bei	R:ADP	im
dem	U:DET	
deutschen	-	-
System	-	-
.	-	-
		
Dadurch	-	-
kommen	-	-
Studenten	-	-
schneller	-	-
zum	-	-
Ziel	-	-
und	-	-
können	-	-
nach	-	-
weniger	-	-
Jahren	-	-
wichtige	-	-
Berufserfahrungen	-	-
bekommen	-	-
.	-	-
		
Ungefähr	-	-
60	-	-
%	-	-
von	R:OTHER	der
Studenten	-	-
in	-	-
diesem	-	-
System	-	-
haben	-	-
die	-	-
Chance	-	-
ein	M:PUNCT	,
Auslandsjahr	-	-
zu	-	-
machen	-	-
,	U:PUNCT	
oder	-	-
ein	-	-
Jahr	-	-
in	-	-
Industrie	M:DET	der
zu	-	-
arbeiten	-	-
.	-	-
		
Diese	-	-
Gelegenheit	-	-
,	-	-
Erfahrung	-	-
in	-	-
dem	-	-
Bereich	-	-
zu	-	-
bekommen	-	-
,	-	-
wo	-	-
man	-	-
später	-	-
hineingehen	-	-
will	-	-
,	-	-
ist	-	-
ganz	-	-
wichtig	-	-
,	U:PUNCT	
und	-	-
zählt	-	-
für	U:ADP	
viel	-	-
wenn	M:PUNCT	,
man	-	-
es	-	-
auch	-	-
dem	R:DET:FORM	den
Lebenslauf	-	-
schreibt	-	-
.	-	-
		
Es	-	-
ist	-	-
besonders	-	-
nützlich	-	-
wenn	M:PUNCT	,
man	-	-
in	-	-
einer	-	-
ganz	-	-
spezifischen	-	-
Industrie	-	-
arbeiten	-	-
will	-	-
,	-	-
wo	-	-
man	-	-
ohne	-	-
Erfahrung	-	-
veilleicht	R:SPELL	vielleicht
sonst	-	-
nicht	-	-
reinkommen	-	-
würde	-	-
.	-	-
		
Es	-	-
ist	-	-
selbstverständlich	-	-
,	-	-
dass	-	-
Studenten	-	-
dann	-	-
mehr	-	-
zu	-	-
tun	-	-
haben	-	-
,	-	-
da	-	-
sie	-	-
prinzipiell	-	-
das	-	-
fünf-jährige	R:ADJ	fünfjährige
Diplom	-	-
in	-	-
drei	-	-
Jahren	-	-
abschliessen	R:VERB:FORM	abschließen
müssen	-	-
.	-	-
		
Das	-	-
bringt	-	-
uns	-	-
zum	-	-
Thema	-	-
Stress	-	-
.	-	-
		
Stress	-	-
ist	R:AUX	wird
oft	-	-
negativ	-	-
betrachtet	-	-
,	-	-
aber	-	-
bezüglich	-	-
des	-	-
Uni-Systems	-	-
,	U:PUNCT	
ist	-	-
es	-	-
vielleicht	-	-
nicht	-	-
so	-	-
schlimm	-	-
.	-	-
		
Stress	-	-
ist	-	-
eine	-	-
Sache	-	-
mit	M:PUNCT	,
der	-	-
man	-	-
jeden	-	-
Tag	-	-
zurecht	R:ORTH	zurechtkommen
kommen	R:ORTH	zurechtkommen
muss	-	-
.	-	-
		
Wieso	-	-
sollte	-	-
es	-	-
dann	-	-
anders	-	-
bei	-	-
der	-	-
Universität	-	-
sein	-	-
?	-	-
		
Wenn	-	-
man	-	-
eventuell	-	-
für	-	-
die	-	-
wirkliche	-	-
Welt	-	-
bereit	-	-
sein	-	-
will	-	-
,	-	-
sollte	-	-
er	R:PRON	man
auch	-	-
lernen	-	-
wie	M:PUNCT	,
man	-	-
Stress	-	-
behandeln	-	-
sollte	-	-
.	-	-
		
Persönlich	-	-
glaube	-	-
ich	-	-
,	-	-
dass	-	-
das	-	-
britsche	R:SPELL	britische
System	-	-
,	U:PUNCT	
Studierende	-	-
besser	-	-
auf	-	-
die	-	-
wirkliche	-	-
Welt	-	-
vorbereitet	-	-
,	-	-
aber	-	-
dafür	-	-
bin	-	-
ich	-	-
auch	-	-
ein	-	-
Student	-	-
in	-	-
diesem	-	-
System	-	-
.	-	-
		
Um	-	-
ein	R:DET:FORM	einen
breiteres	R:ADJ:FORM	breiteren
Blick	-	-
auf	-	-
dem	R:DET:FORM	das
Thema	-	-
zu	-	-
bekommen	-	-
,	-	-
sollten	-	-
wir	-	-
die	-	-
Entscheidung	-	-
der	-	-
EU	-	-
zum	-	-
Bologna-Prozess	-	-
angücken	R:SPELL	angucken
.	-	-
		
In	-	-
den	-	-
nächsten	-	-
jahren	R:ORTH	Jahren
wechselt	R:VERB:FORM	wechseln
europäischen	M:DET	die
Länder	-	-
auf	-	-
das	-	-
britische	-	-
System	-	-
um	M:PUNCT	,
bessere	-	-
Mobilität	-	-
und	-	-
Chancengleichtheit	R:SPELL	Chancengleichheit
zu	-	-
fördern	-	-
.	-	-
		
Von	-	-
dieser	-	-
Entscheidung	-	-
das	M:PUNCT	,
Bachelor	R:NOUN	Bachelor-System
System	R:NOUN	Bachelor-System
zu	-	-
benutzen	-	-
,	-	-
nehme	-	-
ich	-	-
an	-	-
,	-	-
dass	-	-
es	R:PRON	sie
im	-	-
Moment	-	-
die	-	-
beste	-	-
Chance	-	-
für	-	-
unsere	-	-
Studenten	-	-
und	-	-
unsere	-	-
Wirtschaft	-	-
ist	-	-
.	-	-
		
In	R:ADP	Im
dem	U:DET	
folgenden	-	-
Aufsatz	-	-
wird	-	-
es	U:PRON	
zu	-	-
Untersuchung	R:MORPH	untersuchen
sein	-	-
,	-	-
ob	-	-
die	-	-
meisten	-	-
Universitätsabschlüsse	-	-
genug	R:WO	praxisorientiert genug
praxisorientiert	R:WO	praxisorientiert genug
sind	-	-
,	-	-
um	-	-
die	-	-
Absolvierten	-	-
auf	-	-
die	-	-
"	-	-
wirkliche	-	-
Welt	-	-
"	-	-
vorzubereiten	-	-
.	-	-
		
Dieses	-	-
Thema	-	-
ist	-	-
auf	-	-
jeden	-	-
Fall	-	-
weitgehend	-	-
,	U:PUNCT	
zuverlässig	-	-
und	-	-
besonders	-	-
in	-	-
der	-	-
heutigen	-	-
Welt	-	-
sehr	-	-
relevant	-	-
,	-	-
da	-	-
das	R:DET:FORM	der
Hochschulreform	-	-
gerade	-	-
in	-	-
der	-	-
Politik	-	-
(	-	-
hauptsächlich	-	-
in	-	-
Deutschland	-	-
)	-	-
die	-	-
Rede	-	-
ist	-	-
.	-	-
		
Wie	-	-
beim	R:ADP	bei
jedem	-	-
Thema	-	-
,	-	-
das	M:ADP	über
so	-	-
oft	-	-
in	-	-
den	-	-
Medien	-	-
und	-	-
unter	-	-
Politikern	-	-
gesprochen	-	-
wird	-	-
,	-	-
gibt	-	-
es	-	-
natürlich	-	-
Leute	-	-
die	M:PUNCT	,
dazustimmen	R:OTHER	dafür sind
,	-	-
und	-	-
welche	-	-
die	M:PUNCT	,
dagegen	-	-
